Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
SCA - Outstanding Studio - CR8,yes,"Carlyle Road 66, Edgbaston, Birmingham, B16 9BJ, United Kingdom",1 review,10,4 out of 5,Exceptional,no,no,no,NA,yes,no,NA,NA,double bed,Studio,"₹ 8,646"
221 Soho 2,yes,"221 Soho Road, Birmingham, B21 9SX, United Kingdom",5 reviews,8.4,3 out of 5,Very good,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,683"
Linday Lodge,yes,"79 Alexander Road, Birmingham, B27 6ES, United Kingdom",23 reviews,5.0,3 out of 5,Passable,no,no,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 5,035"
Beautiful Spacious - 2 Bedroom Apartment on Broad Street,yes,"58 Sheepcote Street, Birmingham, B16 8WJ, United Kingdom",14 reviews,9.5,3 out of 5,Exceptional,yes,no,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 13,866"
Equipped Studios opposite UOB and walking distance to QE in GuestHouse,yes,"100 Dale Road, Birmingham, B29 6AG, United Kingdom",36 reviews,6.0,3 out of 5,Pleasant,no,yes,no,NA,no,no,NA,NA,double bed,Studio,"₹ 5,086"
Large Self Contained Studio in Bham City Centre w Parking,yes,"216 Aston Road, Birmingham, B6 4LH, United Kingdom",19 reviews,6.7,4 out of 5,Pleasant,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,408"
The Ultimate Home Away from Home,yes,"Toll House Road, Birmingham, B45 8TU, United Kingdom",3 reviews,9.0,3 out of 5,Superb,no,yes,no,NA,yes,no,NA,single bed,double bed,Four-Bedroom House,"₹ 16,145"
4 BRH for Large Group Birmingham,yes,"Allens Road, Birmingham, B18 4QU, United Kingdom",2 reviews,10,3 out of 5,Exceptional,yes,yes,no,NA,yes,no,NA,single bed,double bed,Four-Bedroom House,"₹ 12,635"
Deluxe 2-Bedroom Flat with Free parking,yes,"55 Alcester Road, Birmingham, B13 8EB, United Kingdom",16 reviews,8.1,3 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 7,598"
Priory Road,yes,"134 Priory Road, Birmingham, B28 0TB, United Kingdom",11 reviews,5.0,3 out of 5,Passable,yes,no,no,NA,yes,no,Full English/Irish,NA,double bed,Double Room with Shared Bathroom,"₹ 4,563"
Urban 3 Bedroom Home in Kings Heath-Great Location,yes,"61 Avenue Road, Birmingham, B14 7TJ, United Kingdom",33 reviews,9.0,3 out of 5,Superb,yes,no,no,NA,yes,no,NA,single bed,double bed,Three-Bedroom House,"₹ 10,680"
Entire Brand New Serviced Apartment in Moseley,yes,"22 Anderton Park Road, Birmingham, B13 9BG, United Kingdom",84 reviews,8.4,4 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,338"
Birmingham city centre new hall hill,yes,"22 Newhall Hill, Birmingham, B1 3JA, United Kingdom",78 reviews,7.8,3 out of 5,Good,no,yes,no,Bar,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 10,120"
Umbrella Properties Private Apartment Birmingham,yes,"108 edgehill road, Birmingham, B31 3RX, United Kingdom",202 reviews,7.9,3 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Deluxe Double Studio,"₹ 6,408"
Emerald Suite - 2 Bedroom Duplex Sleeps 6,yes,"18 Francis Road, Birmingham, B16 8SU, United Kingdom",1 review,10,4 out of 5,Exceptional,no,yes,no,NA,yes,yes,NA,single bed,double bed,Duplex Apartment,"₹ 13,020"
Modern 1 Bedroom apartment in the City Centre,yes,"10 Scotland Street, Birmingham, B1 2AU, United Kingdom",39 reviews,8.7,3 out of 5,Fabulous,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 25,938"
Reach Guest House,yes,"330 Church Road, Birmingham, B25 8XT, United Kingdom",101 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 6,612"
Luxury Flat in Moseley with Free Parking,yes,"55 Alcester Road 3, Birmingham, B13 8EB, United Kingdom",23 reviews,8.5,3 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,049"
Top Rated Luxury Apartment in city centre,no,"262 Bradford Street 13, Birmingham, B12 0AJ, United Kingdom",4 reviews,5.3,3 out of 5,Passable,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,788"
Home Base: Tranquil Stay in the Heart of Birmingham,yes,"56 Bankes Road, Birmingham, B10 9PR, United Kingdom",2 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Seven-Bedroom House,"₹ 18,309"
Perfect for exploring Birmingham,yes,"160 Cateswell Road, Birmingham, B11 3DY, United Kingdom",4 reviews,8.5,4 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,726"
Lofty Studio Apartment,yes,"39 Little Oaks Road, Birmingham, B6 6JY, United Kingdom",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,866"
Hotel 5 Ravenhurst Drive M6 J7,no,"5 Ravenhurst Drive Great Barr, Birmingham, B43 7RS, United Kingdom",38 reviews,7.1,3 out of 5,Good,yes,yes,no,Bar,yes,no,Full English/Irish,single bed,double bed,Budget Double Room,"₹ 7,415"
Frederick property Apartment,yes,"21 Frederick Street, Birmingham, B1 3HE, United Kingdom",65 reviews,8.0,3 out of 5,Very good,no,no,no,Bar,yes,no,Continental,NA,double bed,One-Bedroom Apartment,"₹ 8,697"
Paradise,yes,"61 Arthur Street, Birmingham, B10 0NJ, United Kingdom",NA,NA,3 out of 5,Exceptional 9.6,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,225"
Copperworks Apartments,yes,"Sloane Street, Birmingham, B1 3DP, United Kingdom",6 reviews,9.2,3 out of 5,Superb,no,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 9,155"
Spacious 2 Bedroom Home in Birmingham,yes,"13 Gwalia Grove, (off South Road), Birmingham, B23 6EG, United Kingdom",28 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 13,142"
Luxury Apartment With Parking Bullring China town,yes,"Essex Street 2, Birmingham, United Kingdom",1 review,10,3 out of 5,Exceptional,yes,yes,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 17,829"
Lyndon B&B,yes,"239 Lyndon Road, Birmingham, B92 7QP, United Kingdom",115 reviews,8.1,3 out of 5,Very good,no,yes,no,Bar,yes,no,"Continental, Vegetarian, Vegan, Halal",NA,double bed,Deluxe Double Room (2 Adults + 1 Child),"₹ 6,612"
Trendy Studio in Vibrant West Midlands,yes,"217A Monument Road, Edgbaston, Birmingham, B16 8UU, United Kingdom",28 reviews,5.5,3 out of 5,Passable,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,662"
2 Beds Apartment in Birmingham City Centre,yes,"105 Broad Street, Birmingham, B15 1BJ, United Kingdom",6 reviews,8.2,3 out of 5,Very good,no,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,826"
Birmingham Great Barr Property Near Junction 7 M6,yes,"11 Tanhouse Avenue, Birmingham, B43 5AA, United Kingdom",8 reviews,8.9,3 out of 5,Fabulous,no,no,no,Bar,yes,no,NA,NA,double bed,Double Room with Garden View,"₹ 6,103"
U & Me,no,"Pershore Road, Birmingham, B15 1EJ, United Kingdom",17 reviews,8.6,3 out of 5,Fabulous,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,189"
3 Bedroom House in Birmingham with Free Parking,yes,"202 Arley Road, Birmingham, B8 1QS, United Kingdom",3 reviews,9.0,3 out of 5,Superb,yes,yes,no,NA,yes,no,NA,single bed,NA,Three-Bedroom House,"₹ 8,880"
Charde Guest House,yes,"289 Mackadown Lane, Tile Cross, Birmingham, B33 0NH, United Kingdom",550 reviews,6.1,3 out of 5,Pleasant,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Basic Triple Room - Garden Hut,"₹ 7,048"
Spacious City Centre Apartments at Lexington Gardens FREE PARKING by HF Group,yes,"Lexington Gardens, Birmingham, B15 2DU, United Kingdom",11 reviews,5.3,4 out of 5,Passable,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,422"
Modern house in Birmingham,yes,"19 Camden Drive, Birmingham, B1 3LW, United Kingdom",7 reviews,9.9,3 out of 5,Exceptional,no,no,no,NA,yes,no,NA,single bed,double bed,Three-Bedroom House,"₹ 18,309"
Lovely studio apartment located in Birmingham,yes,"22 Anderton Park Road, Birmingham, B13 9BG, United Kingdom",78 reviews,8.5,2 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,155"
Onyx Large Spacious Homely Birmingham 3 Bedroom House,yes,"Windmill Precinct, Birmingham, B66 3NQ, United Kingdom",6 reviews,5.0,3 out of 5,Passable,yes,yes,no,NA,yes,no,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 7,098"
